"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Prediction (Churn)"
8861,"Male",0,"Yes","Yes",38,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",94.9,3616.25,"No"
8862,"Male",0,"Yes","Yes",26,"Yes","No","Fiber optic","No","No","No","No","No","Yes","One year","No","Bank transfer (automatic)",78.95,2034.25,"No"
8863,"Male",0,"No","No",72,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.85,1434.1,"No"
8864,"Female",1,"Yes","No",42,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.05,3944.5,"No"
8865,"Female",1,"Yes","No",50,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",71.05,3444.85,"Yes"
8866,"Female",0,"No","No",1,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","Mailed check",83.4,83.4,"No"
8867,"Female",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.25,210.3,"No"
8868,"Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.55,79.55,"Yes"
8869,"Male",0,"No","Yes",54,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Electronic check",105.85,5826.65,"Yes"
8870,"Male",0,"No","Yes",10,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",24.8,223.9,"Yes"
8871,"Female",0,"No","No",12,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",79.8,1001.2,"No"
8872,"Female",0,"Yes","Yes",53,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",108.25,5935.1,"No"
8873,"Female",0,"No","No",2,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",87.15,183.75,"Yes"
8874,"Male",0,"No","No",44,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",106.05,4510.8,"Yes"
8875,"Female",1,"No","No",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",95.45,6223.3,"No"
8876,"Female",0,"Yes","No",56,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",98.25,5508.35,"No"
8877,"Female",0,"No","No",3,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",50.65,151.3,"Yes"
8878,"Male",0,"No","No",72,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","No","Credit card (automatic)",86.05,6309.65,"No"
8879,"Male",0,"No","No",39,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.25,3017.65,"No"
8880,"Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.75,67.1,"No"
8881,"Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.45,19.45,"No"
8882,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year","No","Bank transfer (automatic)",99.9,7251.7,"No"
8883,"Male",0,"Yes","No",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.55,1067.65,"No"
8884,"Male",0,"No","No",39,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","One year","No","Credit card (automatic)",81.4,3213.75,"No"
8885,"Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.1,44.1,"No"
8886,"Male",1,"No","No",8,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Month-to-month","No","Credit card (automatic)",100.3,832.35,"Yes"
8887,"Female",0,"Yes","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",90.1,6310.9,"No"
8888,"Female",1,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.35,139.05,"No"
8889,"Female",0,"No","No",6,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",55,340.4,"No"
8890,"Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",109.15,7789.6,"No"
8891,"Male",1,"No","No",41,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.4,4187.75,"No"
8892,"Female",0,"No","No",8,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",65.45,554.45,"No"
8893,"Female",0,"Yes","No",14,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",64.7,941,"No"
8894,"Female",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.5,159.35,"No"
8895,"Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.25,70.25,"Yes"
8896,"Male",0,"Yes","No",21,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",106.1,2249.95,"No"
8897,"Female",0,"Yes","Yes",41,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.3,772.4,"No"
8898,"Female",0,"No","Yes",67,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",106.6,7244.7,"Yes"
8899,"Male",0,"No","No",70,"No","No phone service","DSL","No","No","No","Yes","No","Yes","Two year","Yes","Mailed check",40.05,2799.75,"No"
