"row ID","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Prediction (Churn)"
"Row811",8811,"Male",0,"Yes","No",47,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",25.4,1139.2,"No"
"Row812",8812,"Male",0,"No","No",26,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",98.65,2537,"Yes"
"Row813",8813,"Male",0,"No","No",15,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.75,311.6,"No"
"Row814",8814,"Male",0,"Yes","No",59,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",99.5,5961.1,"No"
"Row815",8815,"Male",0,"Yes","Yes",56,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","Yes","Two year","Yes","Credit card (automatic)",75.85,4261.2,"No"
"Row816",8816,"Male",0,"Yes","No",55,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",54.55,2978.3,"No"
"Row817",8817,"Female",0,"Yes","No",43,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",94.1,4107.3,"Yes"
"Row818",8818,"Male",0,"Yes","Yes",29,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.75,1974.8,"Yes"
"Row819",8819,"Male",1,"Yes","No",24,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",78.85,1772.25,"Yes"
"Row820",8820,"Male",0,"Yes","No",66,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Two year","Yes","Credit card (automatic)",66.1,4428.45,"No"
"Row821",8821,"Male",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.65,67.55,"No"
"Row822",8822,"Female",0,"No","No",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.25,174.65,"No"
"Row823",8823,"Male",0,"Yes","Yes",14,"Yes","Yes","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","No","Mailed check",69.2,944.65,"No"
"Row824",8824,"Female",0,"No","Yes",12,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",78.3,909.25,"Yes"
"Row825",8825,"Female",0,"Yes","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81.1,576.65,"Yes"
"Row826",8826,"Female",0,"No","No",44,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",88.15,3973.2,"No"
"Row827",8827,"Male",0,"No","No",21,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",75.3,1570.7,"No"
"Row828",8828,"Male",0,"Yes","No",30,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.8,576.65,"No"
"Row829",8829,"Female",0,"Yes","No",59,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Credit card (automatic)",107,6152.3,"No"
"Row830",8830,"Male",0,"No","No",47,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","One year","No","Bank transfer (automatic)",94.8,4535.85,"No"
"Row831",8831,"Male",0,"No","Yes",27,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.05,552.9,"No"
"Row832",8832,"Female",0,"No","No",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",49.95,49.95,"No"
"Row833",8833,"Male",0,"No","No",24,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",51.1,1269.6,"No"
"Row834",8834,"Male",1,"Yes","No",68,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",80.35,5589.3,"No"
"Row835",8835,"Female",0,"No","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",88.15,6148.45,"No"
"Row836",8836,"Male",0,"No","No",8,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",54.75,438.05,"No"
"Row837",8837,"Male",0,"No","No",40,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",24.6,973.95,"No"
"Row838",8838,"Female",0,"Yes","Yes",54,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.35,1092.35,"No"
"Row839",8839,"Male",0,"No","No",6,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.35,489.45,"Yes"
"Row840",8840,"Female",0,"No","No",8,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",65.5,573.15,"No"
"Row841",8841,"Male",1,"Yes","No",63,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",84,5329.55,"No"
"Row842",8842,"Male",0,"No","No",44,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","One year","Yes","Mailed check",53.95,2375.4,"No"
"Row843",8843,"Male",0,"No","No",13,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Mailed check",73.35,931.55,"No"
"Row844",8844,"Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",106.3,7565.35,"No"
"Row845",8845,"Female",0,"Yes","Yes",18,"Yes","No","DSL","No","No","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",54.4,957.1,"No"
"Row846",8846,"Male",0,"No","Yes",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.05,50.05,"Yes"
"Row847",8847,"Female",0,"Yes","Yes",3,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.3,134.5,"No"
"Row848",8848,"Male",0,"No","Yes",3,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",54.7,169.45,"No"
"Row849",8849,"Female",0,"Yes","No",69,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",105.35,7240.65,"No"
"Row850",8850,"Male",0,"Yes","Yes",15,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.65,332.65,"No"
"Row851",8851,"Female",1,"Yes","Yes",29,"No","No phone service","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",35.65,1025.15,"No"
"Row852",8852,"Female",0,"No","No",8,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",87.05,762.1,"Yes"
"Row853",8853,"Male",0,"No","No",43,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",90.65,3882.3,"No"
"Row854",8854,"Male",0,"Yes","No",70,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.85,1433.8,"No"
"Row855",8855,"Female",1,"No","No",59,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Two year","Yes","Credit card (automatic)",79.2,4590.35,"No"
"Row856",8856,"Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.05,45.05,"No"
"Row857",8857,"Female",0,"No","No",33,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",90.65,2989.6,"Yes"
"Row858",8858,"Female",0,"Yes","Yes",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.35,191.1,"No"
"Row859",8859,"Female",0,"Yes","No",19,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",86.85,1564.4,"Yes"
"Row860",8860,"Male",0,"Yes","Yes",9,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Mailed check",54.8,452.8,"No"
"Row861",8861,"Male",0,"Yes","Yes",38,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",94.9,3616.25,"No"
"Row862",8862,"Male",0,"Yes","Yes",26,"Yes","No","Fiber optic","No","No","No","No","No","Yes","One year","No","Bank transfer (automatic)",78.95,2034.25,"No"
"Row863",8863,"Male",0,"No","No",72,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.85,1434.1,"No"
"Row864",8864,"Female",1,"Yes","No",42,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.05,3944.5,"Yes"
"Row865",8865,"Female",1,"Yes","No",50,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",71.05,3444.85,"Yes"
"Row866",8866,"Female",0,"No","No",1,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","Mailed check",83.4,83.4,"No"
"Row867",8867,"Female",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.25,210.3,"Yes"
"Row868",8868,"Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.55,79.55,"Yes"
"Row869",8869,"Male",0,"No","Yes",54,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Electronic check",105.85,5826.65,"No"
"Row870",8870,"Male",0,"No","Yes",10,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",24.8,223.9,"No"
"Row871",8871,"Female",0,"No","No",12,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",79.8,1001.2,"Yes"
"Row872",8872,"Female",0,"Yes","Yes",53,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",108.25,5935.1,"No"
"Row873",8873,"Female",0,"No","No",2,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",87.15,183.75,"No"
"Row874",8874,"Male",0,"No","No",44,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",106.05,4510.8,"No"
"Row875",8875,"Female",1,"No","No",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",95.45,6223.3,"No"
"Row876",8876,"Female",0,"Yes","No",56,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",98.25,5508.35,"No"
"Row877",8877,"Female",0,"No","No",3,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",50.65,151.3,"No"
"Row878",8878,"Male",0,"No","No",72,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","No","Credit card (automatic)",86.05,6309.65,"No"
"Row879",8879,"Male",0,"No","No",39,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.25,3017.65,"No"
"Row880",8880,"Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.75,67.1,"No"
"Row881",8881,"Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.45,19.45,"No"
"Row882",8882,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year","No","Bank transfer (automatic)",99.9,7251.7,"No"
"Row883",8883,"Male",0,"Yes","No",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.55,1067.65,"No"
"Row884",8884,"Male",0,"No","No",39,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","One year","No","Credit card (automatic)",81.4,3213.75,"No"
"Row885",8885,"Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.1,44.1,"Yes"
"Row886",8886,"Male",1,"No","No",8,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Month-to-month","No","Credit card (automatic)",100.3,832.35,"No"
"Row887",8887,"Female",0,"Yes","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",90.1,6310.9,"No"
"Row888",8888,"Female",1,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.35,139.05,"Yes"
"Row889",8889,"Female",0,"No","No",6,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",55,340.4,"Yes"
"Row890",8890,"Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",109.15,7789.6,"No"
"Row891",8891,"Male",1,"No","No",41,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.4,4187.75,"Yes"
"Row892",8892,"Female",0,"No","No",8,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",65.45,554.45,"Yes"
"Row893",8893,"Female",0,"Yes","No",14,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",64.7,941,"No"
"Row894",8894,"Female",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.5,159.35,"No"
"Row895",8895,"Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.25,70.25,"Yes"
"Row896",8896,"Male",0,"Yes","No",21,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",106.1,2249.95,"Yes"
"Row897",8897,"Female",0,"Yes","Yes",41,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.3,772.4,"No"
"Row898",8898,"Female",0,"No","Yes",67,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",106.6,7244.7,"No"
"Row899",8899,"Male",0,"No","No",70,"No","No phone service","DSL","No","No","No","Yes","No","Yes","Two year","Yes","Mailed check",40.05,2799.75,"No"
